content_id,risk_score,reason_code,impressions_prev_30d,avg_position,days_since_last_update,is_declining_label
content_c82e30fd1e04,0.985,standard_review,147,4.1,20,0
content_965f3f4a09cb,0.985,standard_review,1037,6.1,20,1
content_42f79b19d0e4,0.985,standard_review,358,5.8,20,0
content_9979e5cfbfca,0.985,standard_review,1,5.3,20,0
content_78a8704f334f,0.985,weak_position,1142,20.0,20,0
content_bc486c46d129,0.985,standard_review,47,6.8,104,1
content_4ee593052755,0.985,weak_position,35,14.8,20,1
content_50cd61b8e18d,0.985,weak_position,1189,19.1,14,0
content_227c83cffe52,0.985,standard_review,10,5.1,20,0
content_f09b7e259ff8,0.985,standard_review,8,8.2,104,1
content_a48622b53572,0.985,standard_review,93,6.6,20,0
content_8a810b52cc2e,0.985,weak_position,169,15.0,20,0
content_35b6af913d68,0.985,weak_position,935,17.9,13,1
content_cc6d62e31116,0.985,weak_position,3919,32.8,20,0
content_8dd279f26d0c,0.985,weak_position,498,17.6,14,0
content_c3b2dc457d05,0.985,standard_review,20,9.5,8,1
content_d46faabb95cd,0.985,weak_position,1163,15.8,13,1
content_e207709dd9a4,0.985,standard_review,17,7.5,20,1
content_fbe8d574e581,0.985,standard_review,79,8.5,20,1
content_d48a0d388685,0.985,standard_review,667,3.8,104,1
content_e7e5c7bd85a3,0.985,standard_review,33,7.3,20,0
content_d08c0120c89e,0.985,standard_review,13,5.7,104,1
content_b7553fdf4ef1,0.985,standard_review,33,7.0,98,1
content_f1755fcb35fb,0.985,standard_review,3,2.5,20,1
content_25387a750093,0.985,standard_review,103,8.6,104,1
content_e51c0e5b3f6c,0.985,standard_review,76,4.7,104,1
content_148abe09b846,0.985,weak_position,12342,33.9,20,1
content_f7f52ee380b2,0.985,standard_review,370,2.4,20,1
content_fe7ffaf43098,0.985,standard_review,24,6.7,20,1
content_1d8e21a70e7e,0.985,standard_review,80,7.8,20,0
content_4e9270064c84,0.985,standard_review,39,8.3,104,1
content_fde6575ae7ec,0.985,weak_position,33,13.4,20,1
content_67c4b91c38b0,0.985,standard_review,93,3.7,104,0
content_c1e40f7d1fa5,0.985,standard_review,491,8.9,13,0
content_41568214d465,0.985,standard_review,245,9.6,20,0
content_e1d5ae8705bf,0.985,standard_review,1044,9.2,13,0
content_83390968e32e,0.985,standard_review,112,5.7,104,1
content_0a990b5199e2,0.985,standard_review,36,10.4,8,0
content_58eb0dd988df,0.985,standard_review,590,8.2,20,0
content_a8ff0cbbec9f,0.985,standard_review,22,5.6,20,0
content_ebb792640fbe,0.985,standard_review,654,7.9,104,0
content_6c99350e52d8,0.985,standard_review,252,6.4,20,1
content_7f305454dcb7,0.985,standard_review,81,6.1,8,1
content_2b03109932c9,0.985,weak_position,272,11.8,104,0
content_8799049a6336,0.985,standard_review,1233,2.2,20,1
content_d3b266ab2298,0.985,standard_review,948,7.3,20,1
content_40aa55a94b4e,0.985,standard_review,119,1.2,20,1
content_75fb1c72a2c3,0.985,weak_position,369,19.6,20,1
content_0bd63ac7a76b,0.985,weak_position,2510,42.4,13,1
content_6a77fd637725,0.985,weak_position,129,16.5,20,1
content_bc7d9edf34e5,0.985,weak_position,6924,30.7,20,0
content_0252c59b4b99,0.985,weak_position,200,16.6,20,0
content_9f891a53f544,0.985,weak_position,3,12.6,8,1
content_4b40bc3fc714,0.985,standard_review,136,7.0,8,1
content_585479f94fe1,0.985,weak_position,381,11.9,20,1
content_53ef66d4e6b3,0.985,standard_review,48,8.6,20,1
content_8e50b81ff9fb,0.985,standard_review,113,6.4,8,0
content_c24ba93e466a,0.985,standard_review,3,3.9,8,1
content_c8aa94ff1243,0.985,standard_review,646,3.4,104,1
content_9e8df2bd6cf4,0.985,standard_review,606,8.4,22,0
content_7aaffc35a4fa,0.985,standard_review,62,7.0,8,1
content_2c5172b87af6,0.985,weak_position,126,26.2,104,0
content_a919ce9c0ce3,0.985,standard_review,23,7.6,104,1
content_9f7bdf960263,0.985,weak_position,2744,32.2,20,1
content_c176caa98791,0.985,standard_review,382,2.1,20,1
content_380891454fd6,0.985,standard_review,26,7.7,104,1
content_4500346533b1,0.985,standard_review,144,3.3,104,1
content_fe90912d614c,0.985,weak_position,903,14.0,13,0
content_f61174847f60,0.985,standard_review,419,5.9,20,1
content_3e68259e72ad,0.985,weak_position,26,12.3,20,0
content_2a422938bbe1,0.985,standard_review,1168,8.9,14,1
content_c3fd919ef4af,0.985,standard_review,32,6.7,20,1
content_2103567f81f2,0.985,standard_review,404,6.5,20,0
content_69fd67402908,0.985,standard_review,34,5.0,104,1
content_0545449225eb,0.985,standard_review,39,9.1,8,1
content_e6821dc9f448,0.985,weak_position,394,18.8,20,1
content_e484dd7a5516,0.985,weak_position,3340,27.1,20,1
content_60d47bc3351c,0.985,weak_position,163,11.5,20,1
content_1b20114c2e02,0.985,weak_position,2020,51.3,104,1
content_9fd3fc733a2b,0.985,weak_position,103,26.0,104,0
content_e3e3979ecbbf,0.985,weak_position,1773,12.3,20,0
content_fd80a1010807,0.985,standard_review,493,10.7,13,1
content_48e5eb18ac40,0.985,standard_review,628,8.0,104,1
content_109215496576,0.985,standard_review,346,3.5,104,1
content_d03a54ef72a8,0.985,weak_position,3830,25.2,25,0
content_50182d9d0505,0.985,weak_position,355,16.8,104,1
content_f1c00fa6fa67,0.985,standard_review,3,4.7,8,1
content_e9c9aab39947,0.985,weak_position,1955,22.8,20,1
content_50ae277bd103,0.985,weak_position,37,12.4,104,1
content_5faf9ff67c77,0.985,weak_position,2009,12.3,20,0
content_d9e4b523c0ce,0.985,standard_review,216,2.9,20,1
content_081e2f53e395,0.985,standard_review,245,4.5,104,1
content_41b771c5fc0c,0.985,weak_position,7,15.4,8,1
content_34b14c00f80c,0.985,standard_review,2,0.0,20,1
content_d8a59ca1d847,0.985,weak_position,127,25.9,104,0
content_b901bc19e171,0.985,standard_review,20,7.5,20,0
content_7d85ac62f5de,0.985,standard_review,826,8.0,104,1
content_17ae818ed372,0.985,weak_position,934,11.7,20,0
content_c62f296c7eff,0.985,standard_review,3,2.5,20,1
content_af6a0a77f5d6,0.985,standard_review,3,2.5,20,1
content_6101db1e202c,0.985,weak_position,12442,27.2,20,1
content_d239687e2c85,0.985,weak_position,731,27.8,14,1
content_eb3b2c3bbc34,0.985,standard_review,313,1.3,20,1
content_24736e7d70a7,0.985,weak_position,2088,16.4,20,1
content_7fbf1c286903,0.985,standard_review,6457,10.7,20,1
content_46ec277dd3f9,0.985,weak_position,7430,37.5,20,1
content_4657bf5fc7bf,0.985,standard_review,521,9.4,13,1
content_2938b131c81a,0.985,standard_review,909,5.1,20,1
content_7fe00d0ebbbd,0.985,standard_review,76,8.6,104,1
content_cc933b851ec2,0.985,weak_position,96,23.7,104,0
content_6e795d276edb,0.985,standard_review,19,6.2,104,1
content_640dee3c2875,0.985,standard_review,170,9.7,20,0
content_5008a184a9ed,0.985,weak_position,1379,17.3,14,0
content_e88da0554105,0.985,weak_position,8735,44.5,20,0
content_68e057716918,0.985,standard_review,22,6.1,20,1
content_4a147f223b0b,0.985,standard_review,80,0.9,104,1
content_fe055294e798,0.985,standard_review,41,11.4,20,0
content_9042a5355ff7,0.985,standard_review,10,5.0,8,1
content_9ce4789eadef,0.985,standard_review,2367,9.7,20,0
content_b8819b19a060,0.985,standard_review,493,7.4,20,1
content_014eefb7eeac,0.985,weak_position,7720,41.6,14,1
content_4765df9ac025,0.985,weak_position,991,14.8,20,1
content_d0a44cd5c91e,0.985,standard_review,159,7.7,20,1
content_bc94bc662bb6,0.985,standard_review,9,8.1,104,1
content_3e244f03f11b,0.985,standard_review,1067,2.5,20,1
content_82c243436ab7,0.985,weak_position,7144,28.5,20,1
content_4baabeaad579,0.985,weak_position,3998,26.2,25,0
content_b92a65abeeab,0.985,weak_position,5288,42.1,20,1
content_60e9fef28b9d,0.985,weak_position,6,12.6,8,1
content_5c37ff04a31d,0.985,weak_position,176,16.3,20,0
content_b7fa2d76e5ae,0.985,weak_position,909,22.5,14,0
content_48732f50ae2e,0.9840000000000001,standard_review,11,8.4,20,0
content_d8a23b5e10c5,0.9833333333333333,standard_review,1,7.5,8,1
content_7fa850f004ea,0.9826666666666668,standard_review,3,6.2,8,0
content_aa9b17a4ea86,0.9825,standard_review,179,2.9,20,1
content_b513f013566e,0.9825,standard_review,9,11.2,20,0
content_6d077b964b59,0.9825,standard_review,40,11.1,104,1
content_f8383c3435c7,0.9825,weak_position,1,18.9,8,0
content_ad3a8503ad77,0.98,weak_position,2037,16.7,20,1
content_e51828014331,0.98,weak_position,203,22.0,20,1
content_79fa5e5f69c8,0.98,weak_position,559,12.9,104,0
content_097dd0a82c4e,0.98,weak_position,201,15.8,20,1
content_87027ccd8c98,0.98,standard_review,181,2.7,20,1
content_e1f31500af98,0.98,standard_review,37,10.6,20,0
content_a15c768760bd,0.98,standard_review,2,9.7,8,1
content_eedb339e78fb,0.98,weak_position,480,27.4,13,1
content_3ff4db0af7c5,0.98,weak_position,12230,32.0,20,1
content_a9784de463d9,0.98,standard_review,69,10.0,104,0
content_643e37e70005,0.98,standard_review,2,5.0,8,0
content_d3c1bd6728e0,0.98,standard_review,79,11.2,104,0
content_1e0b605fa2f5,0.98,weak_position,199,25.8,13,0
content_3302e42b9b95,0.98,standard_review,22,1.7,104,1
content_0d4a3e8192e3,0.98,standard_review,248,4.6,104,0
content_2fea65c75ada,0.98,standard_review,2285,2.2,20,1
content_f854023b075b,0.98,standard_review,56,5.1,104,0
content_b2630271ce11,0.98,standard_review,5,3.1,20,0
content_5ca044a7ef41,0.98,standard_review,14,8.0,20,0
content_2987bed39226,0.98,standard_review,9,6.4,8,1
content_76c8e90d084f,0.98,standard_review,1547,3.1,20,1
content_d78761a6dc72,0.98,standard_review,86,8.6,20,0
content_62976ea24033,0.98,weak_position,4956,32.5,20,1
content_9ff0419d067b,0.98,weak_position,675,15.2,13,0
content_2244e03153bb,0.98,standard_review,11,11.2,8,1
content_35a8ca6412ea,0.98,standard_review,2,5.0,8,1
content_f6f172c354a7,0.98,standard_review,8,4.1,8,1
content_2891e2941659,0.98,standard_review,40,9.9,8,1
content_566e39641310,0.98,standard_review,66,9.9,8,1
content_aa503f98587a,0.98,standard_review,2295,10.7,20,0
content_1cafff54ead7,0.98,standard_review,505,2.8,20,1
content_24ac60a1251b,0.98,weak_position,1119,14.8,20,1
content_a638a00cdb70,0.98,weak_position,2,77.0,8,1
content_7f4ea01174f9,0.98,standard_review,61,8.6,8,1
content_0b6543b5d68a,0.98,standard_review,16,7.8,104,0
content_da94d24463e6,0.98,standard_review,387,3.0,20,1
content_e8b57b7ded03,0.98,standard_review,59,7.6,20,0
content_45f1707c9172,0.98,weak_position,465,26.3,20,1
content_cfcf4506dccc,0.98,standard_review,347,11.4,20,1
content_dba91922f9ea,0.98,weak_position,661,26.3,13,0
content_899bf6f73251,0.98,weak_position,568,11.8,13,1
content_de75bd4417f1,0.98,weak_position,570,11.6,20,1
content_589eb131fcb7,0.98,standard_review,12,7.3,8,0
content_74d516239032,0.98,weak_position,10,13.1,20,0
content_7f03ffbf817a,0.98,weak_position,315,17.2,104,1
content_c0386a9b3855,0.98,standard_review,45,5.2,104,1
content_46b360d48f83,0.98,weak_position,517,26.7,13,0
content_38a37ee18dc2,0.98,standard_review,16,10.3,104,1
content_8affad73b90b,0.98,standard_review,158,2.5,104,1
content_ff50d649ff49,0.98,weak_position,198,28.1,104,1
content_b1f52d762c14,0.98,standard_review,753,2.4,20,1
content_5615415da73b,0.98,weak_position,20968,25.6,20,1
content_7a999bea6a06,0.98,standard_review,1059,8.8,13,1
content_37be41e15aca,0.98,weak_position,2342,24.0,20,1
content_2b5359e179b0,0.98,weak_position,1187,11.5,14,0
content_65cd1264927a,0.98,standard_review,264,3.7,104,1
content_e7128b1c9f22,0.98,weak_position,521,31.7,20,1
content_aeb5e26a7f7e,0.98,standard_review,118,6.6,8,1
content_20411f597850,0.98,standard_review,19,7.0,20,1
content_4c786661c302,0.98,weak_position,595,22.9,20,1
content_c515dbd8d7b3,0.98,standard_review,133,4.0,104,1
content_2fca178eb6f6,0.98,weak_position,705,19.5,13,0
content_c8d65945401b,0.98,weak_position,514,26.3,20,1
content_fa0a7c87c208,0.98,standard_review,128,9.5,8,1
content_bf3ec59fe730,0.98,weak_position,193,18.2,20,1
content_a8864e189b2e,0.98,standard_review,67,6.4,8,1
content_d786239dfc4d,0.98,weak_position,1685,31.5,20,1
content_39b320079448,0.98,standard_review,14,10.1,104,0
content_c89fa662f881,0.98,standard_review,112,5.8,20,1
content_42b72b0d61f0,0.98,standard_review,475,9.9,14,0
content_d38ef7e9063a,0.98,weak_position,1314,18.2,20,0
content_65e547dc02ba,0.98,standard_review,356,8.0,20,1
content_8a4f4f22c861,0.98,weak_position,667,25.4,14,0
content_85b466769266,0.98,standard_review,4,6.5,8,1
content_4553a7f3d294,0.98,standard_review,2,6.8,8,1
content_225dfb507f6c,0.98,standard_review,49,6.8,8,1
content_cd085ddf2ca0,0.98,standard_review,15,9.5,8,0
content_be9c790c07c8,0.98,weak_position,231,17.0,20,0
content_0f8bd228957f,0.98,weak_position,397,15.0,20,1
content_48ad047ee638,0.98,standard_review,232,8.6,20,0
content_7886b1e2013b,0.98,weak_position,1422,11.5,13,1
content_f04368f05d48,0.98,weak_position,115,26.2,13,1
content_046012049596,0.98,standard_review,594,3.0,104,1
content_fd65ddd3504b,0.98,weak_position,729,22.2,13,0
content_3a3e736a6252,0.98,standard_review,41,9.4,8,1
content_0cf67ec37ab8,0.98,standard_review,312,3.0,8,1
content_633aaa0cd74b,0.98,standard_review,103,2.2,20,1
content_9576e5dcef33,0.98,standard_review,7,8.3,104,1
content_07915fe7c4d1,0.98,weak_position,343,28.1,13,0
content_41ac3778848c,0.98,weak_position,74,20.6,20,1
content_0361bfe7a3d6,0.98,weak_position,90,11.6,20,1
content_7468618ed04d,0.98,weak_position,5556,42.1,20,1
content_2763ee08a99d,0.98,standard_review,91,4.2,20,0
content_46e24817c187,0.98,weak_position,422,24.1,20,1
content_16743e785219,0.98,weak_position,1508,23.8,20,1
content_95eb62b8ea25,0.98,standard_review,16,7.4,20,1
content_b884e448239f,0.98,weak_position,11836,22.6,20,1
content_13f239ae855d,0.98,standard_review,35,7.8,8,1
content_d62bcceebda5,0.98,weak_position,26,79.2,20,1
content_bc75d5ae5c41,0.98,standard_review,95,4.1,104,1
content_9a2d35599d4b,0.98,standard_review,299,1.9,104,1
content_13cfec0b5b2f,0.98,weak_position,925,24.8,14,1
content_fc1618b6a55c,0.98,weak_position,430,24.4,20,0
content_64966a1eebf9,0.98,standard_review,3,2.4,20,1
content_f421fb2e10ea,0.98,standard_review,67,5.9,104,1
content_1d58cdcf8bca,0.98,weak_position,11622,37.6,20,1
content_eb1a9f0770b0,0.98,standard_review,5,10.3,8,0
content_4a01d23dba2d,0.98,weak_position,516,15.9,14,1
content_5cd17e081ce9,0.98,standard_review,11,6.0,8,1
content_074c34c4f941,0.98,weak_position,288,12.0,20,1
content_babdda75f3e4,0.98,weak_position,3553,25.7,20,0
content_8b2adc2bb561,0.98,standard_review,93,8.2,8,1
content_cfef59c5d8c2,0.98,weak_position,536,13.2,14,0
content_fb937217a0d0,0.98,standard_review,925,11.1,13,1
content_d1591cee8f2e,0.98,weak_position,381,26.7,104,1
content_d311cb2463b1,0.98,weak_position,1675,31.2,20,1
content_3d6dedf98bfc,0.98,weak_position,7635,27.4,20,1
content_3be7fafe70b1,0.98,weak_position,1,18.0,8,1
content_e3258a34514b,0.98,weak_position,875,13.9,13,0
content_b56f1e6534fa,0.98,weak_position,84,16.2,20,0
content_0038263cc90d,0.98,standard_review,5,3.1,20,1
content_44a7ad643b94,0.98,weak_position,394,17.3,20,1
content_b41771ba9ed8,0.98,weak_position,107,13.7,104,1
content_dd02f7c74a2a,0.98,weak_position,99,21.4,104,1
content_7b54c38ece10,0.98,standard_review,95,7.8,8,1
content_833351e4dd0a,0.98,standard_review,317,6.7,104,1
content_e26d24aad104,0.98,standard_review,9,6.7,8,1
content_5f3fbd7e5521,0.98,standard_review,2,1.9,20,1
content_46aca0c87d42,0.98,standard_review,962,2.8,20,0
content_a9ca62a8a9eb,0.98,standard_review,57,9.2,8,1
content_4f1297aaa874,0.98,standard_review,331,7.1,20,1
content_3232717abca2,0.98,standard_review,48,7.1,20,0
content_79dcdfcf2340,0.98,weak_position,381,12.2,20,1
content_54cd32de899d,0.98,weak_position,10,12.4,8,1
content_486db20ba6f9,0.98,weak_position,198,15.5,20,1
content_c807416757ab,0.98,standard_review,961,11.4,20,1
content_7aedf0f4ba20,0.98,standard_review,242,9.5,20,1
content_dc79427beb02,0.98,weak_position,3,47.0,20,0
content_71ea2ad2d335,0.98,standard_review,231,3.9,104,1
content_5eb326931551,0.98,standard_review,606,2.8,104,1
content_92c1ef947ff8,0.98,weak_position,1814,26.3,14,0
content_4568e22af491,0.98,standard_review,2,5.0,8,1
content_11cdc53302e3,0.98,standard_review,558,8.4,20,0
content_5d1d22f8dbdf,0.98,standard_review,574,6.4,20,1
content_97804a37420a,0.98,standard_review,57,2.5,20,1
content_e474339b073f,0.98,weak_position,3881,24.2,25,1
content_141a4af0e27a,0.98,weak_position,4,14.5,8,1
content_c91e1c6a526b,0.98,standard_review,251,6.7,20,1
content_348ae7c4bcde,0.98,weak_position,87,20.3,104,1
content_37db2a63c9c7,0.98,standard_review,1,6.7,8,1
content_8879f1cc28d7,0.98,standard_review,31,7.1,8,0
content_485367e314aa,0.98,standard_review,84,3.5,104,1
content_ae2fc2bc998b,0.98,weak_position,11,53.0,8,0
content_77914166676c,0.98,standard_review,8,5.8,104,0
content_a7ad7bc1e651,0.98,weak_position,482,25.5,20,0
content_ea11340bacca,0.98,weak_position,254,31.6,104,0
content_e85a6dd4d2a0,0.98,weak_position,504,25.5,20,1
content_ceb2a4e185d5,0.98,weak_position,211,19.8,104,1
content_51b9f75b43fa,0.98,standard_review,366,7.0,20,0
content_f9673e9241fd,0.98,weak_position,734,26.0,13,1
content_eff12dafba73,0.9796666666666667,standard_review,3,4.0,8,1
content_005d94fedb88,0.9795,standard_review,5,4.3,20,1
content_7107cf349e26,0.9795,standard_review,5,4.3,20,1
content_1bdbccd74939,0.9788333333333332,standard_review,4,6.0,8,1
content_9a8f08a47294,0.97875,standard_review,75,4.6,104,1
content_046211449d0f,0.9780000000000001,standard_review,7,5.1,20,1
content_2344ff1c73ab,0.9775,standard_review,94,5.8,8,1
content_b2639ec1c423,0.9766666666666666,standard_review,18,4.7,104,0
content_02f3c4b06ce9,0.9766666666666666,standard_review,16,10.5,103,1
content_f50d35e5fa08,0.97625,standard_review,2,6.7,20,1
content_a49d4097e428,0.9758333333333334,standard_review,54,11.3,20,0
content_6ba1b979aee3,0.9754166666666667,standard_review,5,4.9,104,1
content_478d3475face,0.9750833333333334,standard_review,2,6.0,8,0
content_579414680ff1,0.975,standard_review,28,1.7,104,1
content_1db050f8d397,0.975,weak_position,370,21.9,20,1
content_d8020ed269ef,0.975,standard_review,315,1.2,104,1
content_354948ef61d1,0.975,weak_position,466,13.3,13,0
content_a05f0de6797f,0.975,standard_review,9,5.0,8,1
content_7e9948d35d26,0.975,weak_position,16,15.4,104,0
content_372f87435947,0.975,standard_review,1,6.9,8,1
content_1c270778922c,0.975,standard_review,304,7.8,104,0
content_25119f0699b1,0.975,standard_review,376,6.5,20,1
content_7c9b6dc4d232,0.975,standard_review,1554,10.4,20,0
content_13f20fdf671b,0.975,standard_review,273,3.9,104,1
content_ac7a64382e25,0.975,weak_position,10635,24.9,20,1
content_b259a2a4af00,0.975,weak_position,596,22.2,20,1
content_5901aee4bc88,0.975,weak_position,900,23.6,14,1
content_62d0407f1998,0.975,weak_position,914,13.0,104,0
content_69091cb44da3,0.975,standard_review,12,6.5,104,0
content_1377f98351ba,0.975,standard_review,3,2.6,20,0
content_f20dfe158db9,0.975,weak_position,213,16.8,104,1
content_5eda0cd3ec43,0.975,weak_position,358,31.1,104,1
content_2695404ebccf,0.975,standard_review,74,7.8,20,1
content_397c16bcac3f,0.975,weak_position,896,27.2,20,0
content_8f33dcc0261d,0.975,standard_review,303,5.7,104,1
content_865150f08833,0.975,weak_position,156,21.6,104,0
content_81c43ea37892,0.975,weak_position,533,15.9,14,1
content_cca1e559cffd,0.975,standard_review,355,2.9,20,1
content_f0cb16433ca0,0.975,standard_review,35,6.9,104,1
content_c4ab6528d476,0.975,standard_review,667,10.1,104,1
content_3283dafb666d,0.975,weak_position,687,21.5,13,1
content_fd945d13065f,0.975,weak_position,3433,15.3,25,0
content_b854e1b19fe8,0.975,standard_review,63,3.5,20,1
content_bf9bc923121e,0.975,standard_review,94,6.8,8,1
content_2a8a36c089cd,0.975,standard_review,7514,8.5,20,1
content_5749fad64abc,0.975,standard_review,72,8.8,104,1
content_33d1b80a149c,0.975,weak_position,3619,16.6,25,0
content_b18a742c7bca,0.975,standard_review,143,6.6,104,0
content_649eabad220b,0.975,weak_position,2341,26.6,20,1
content_eeb7539434ce,0.975,weak_position,55,23.6,104,1
content_2c337aa67a76,0.975,weak_position,2667,27.8,20,1
content_c6efb083cd84,0.975,weak_position,459,27.4,20,0
content_fbfc0bffca5c,0.975,standard_review,1470,1.9,20,1
content_6e6694b67eb6,0.975,standard_review,131,1.7,104,1
content_fc5ed5517776,0.975,weak_position,309,16.6,20,1
content_ab589f82cc00,0.975,standard_review,249,3.4,104,1
content_70425373a183,0.975,weak_position,1368,22.3,14,0
content_bd7f36138b1c,0.975,standard_review,18,8.3,8,1
content_d016173fedb8,0.975,weak_position,882,17.1,13,1
content_3a49576fd0e1,0.975,standard_review,254,3.8,104,1
